MovieID,Title,Genres,RatingsCount,Cluster
3099,Shampoo (1975),"['Comedy', 'Romance']",273,1
3100,"River Runs Through It, A (1992)",['Drama'],623,0
3101,Fatal Attraction (1987),['Thriller'],802,3
3102,Jagged Edge (1985),['Thriller'],244,3
3103,Stanley & Iris (1990),"['Drama', 'Romance']",68,0
3104,Midnight Run (1988),"['Action', 'Adventure', 'Comedy', 'Crime']",765,1
3105,Awakenings (1990),['Drama'],680,0
3106,Come See the Paradise (1990),"['Drama', 'Romance']",25,0
3107,Backdraft (1991),"['Action', 'Drama']",869,0
3108,"Fisher King, The (1991)","['Comedy', 'Drama', 'Romance']",945,1
3109,"River, The (1984)",['Drama'],64,0
3110,Country (1984),['Drama'],33,0
3111,Places in the Heart (1984),['Drama'],213,0
3112,'Night Mother (1986),['Drama'],70,0
3113,End of Days (1999),"['Action', 'Thriller']",564,3
3114,Toy Story 2 (1999),"['Animation', ""Children's"", 'Comedy']",1585,1
3115,Flawless (1999),['Drama'],110,0
3116,Miss Julie (1999),['Drama'],11,0
3117,Ride with the Devil (1999),"['Drama', 'Romance', 'War']",73,0
3118,Tumbleweeds (1999),['Drama'],66,0
3119,Bay of Blood (Reazione a catena) (1971),['Horror'],3,2
3120,"Distinguished Gentleman, The (1992)",['Comedy'],130,1
3121,"Hitch-Hiker, The (1953)",['Film-Noir'],18,3
3122,Santa Fe Trail (1940),"['Drama', 'Romance', 'Western']",29,0
3123,Spring Fever USA (a.k.a. Lauderdale) (1989),['Comedy'],3,1
3124,Agnes Browne (1999),"['Comedy', 'Drama']",34,0
3125,"End of the Affair, The (1999)",['Drama'],200,0
3126,"End of the Affair, The (1955)",['Drama'],3,0
3127,Holy Smoke (1999),['Drama'],56,0
3128,"Map of the World, A (1999)",['Drama'],51,0
3129,Sweet and Lowdown (1999),"['Comedy', 'Drama']",288,0
3130,Bonfire of the Vanities (1990),['Comedy'],118,1
3131,Broadway Damage (1997),['Comedy'],2,1
3132,Daddy Long Legs (1919),['Comedy'],38,1
3133,Go West (1925),['Comedy'],42,1
3134,"Grand Illusion (Grande illusion, La) (1937)","['Drama', 'War']",165,0
3135,"Great Santini, The (1979)",['Drama'],195,0
3136,"James Dean Story, The (1957)",['Documentary'],3,3
3137,"Sea Wolves, The (1980)","['Action', 'War']",16,3
3138,Stealing Home (1988),['Drama'],66,0
3139,Tarzan the Fearless (1933),"['Action', 'Adventure']",17,3
3140,"Three Ages, The (1923)",['Comedy'],9,1
3141,"Two Jakes, The (1990)",['Drama'],62,0
3142,U2: Rattle and Hum (1988),"['Documentary', 'Musical']",130,3
3143,Hell in the Pacific (1968),"['Drama', 'War']",33,0
3144,"Glass Bottom Boat, The (1966)","['Comedy', 'Romance']",49,1
3145,"Cradle Will Rock, The (1999)",['Drama'],259,0
3146,Deuce Bigalow: Male Gigolo (1999),['Comedy'],308,1
3147,"Green Mile, The (1999)","['Drama', 'Thriller']",1222,0
3148,"Cider House Rules, The (1999)",['Drama'],711,0
3149,Diamonds (1999),['Mystery'],9,3
3150,"War Zone, The (1999)",['Drama'],60,0
3151,"Bat Whispers, The (1930)","['Crime', 'Drama', 'Mystery']",1,0
3152,"Last Picture Show, The (1971)",['Drama'],354,0
3153,"7th Voyage of Sinbad, The (1958)","['Action', 'Adventure', 'Fantasy']",258,3
3154,Blood on the Sun (1945),"['Drama', 'War']",8,0
3155,Anna and the King (1999),"['Drama', 'Romance']",333,0
3156,Bicentennial Man (1999),"['Comedy', 'Drama', 'Sci-Fi']",383,0
3157,Stuart Little (1999),"[""Children's"", 'Comedy']",520,1
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",['Drama'],44,0
3159,Fantasia 2000 (1999),"['Animation', ""Children's"", 'Musical']",453,3
3160,Magnolia (1999),['Drama'],1113,0
3161,Onegin (1999),['Drama'],19,0
3162,Simpatico (1999),"['Comedy', 'Drama']",21,0
3163,Topsy-Turvy (1999),['Drama'],304,0
3164,"Alley Cats, The (1968)",['Drama'],1,0
3165,Boiling Point (1993),"['Action', 'Drama']",61,0
3166,Brenda Starr (1989),['Adventure'],6,3
3167,Carnal Knowledge (1971),['Drama'],166,0
3168,Easy Rider (1969),"['Adventure', 'Drama']",485,0
3169,"Falcon and the Snowman, The (1984)",['Drama'],253,0
3170,Hi-Yo Silver (1940),['Western'],0,3
3171,Room at the Top (1959),['Drama'],25,0
3172,Ulysses (Ulisse) (1954),['Adventure'],1,3
3173,Any Given Sunday (1999),['Drama'],483,0
3174,Man on the Moon (1999),"['Comedy', 'Drama']",874,0
3175,Galaxy Quest (1999),"['Adventure', 'Comedy', 'Sci-Fi']",1728,1
3176,"Talented Mr. Ripley, The (1999)","['Drama', 'Mystery', 'Thriller']",1331,0
3177,Next Friday (1999),['Comedy'],168,1
3178,"Hurricane, The (1999)",['Drama'],509,0
3179,Angela's Ashes (1999),['Drama'],225,0
3180,Play it to the Bone (1999),"['Comedy', 'Drama']",70,0
3181,Titus (1999),['Drama'],163,0
3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),['Documentary'],124,3
3183,"Third Miracle, The (1999)",['Drama'],45,0
3184,Montana (1998),"['Action', 'Comedy', 'Crime', 'Drama']",5,0
3185,Snow Falling on Cedars (1999),['Drama'],398,0
3186,"Girl, Interrupted (1999)",['Drama'],431,0
3187,Trans (1998),['Drama'],3,0
3188,"Life and Times of Hank Greenberg, The (1998)",['Documentary'],54,3
3189,My Dog Skip (1999),['Comedy'],300,1
3190,Supernova (2000),"['Adventure', 'Sci-Fi']",161,3
3191,"Quarry, The (1998)",['Drama'],0,0
3192,"Terrorist, The (Malli) (1998)",['Drama'],24,0
3193,Creature (1999),['Documentary'],0,3
3194,"Way We Were, The (1973)",['Drama'],220,0
3195,Tess of the Storm Country (1922),['Drama'],0,0
3196,Stalag 17 (1953),"['Drama', 'War']",394,0
3197,"Presidio, The (1988)",['Action'],251,3
3198,Papillon (1973),['Drama'],325,0
3199,Pal Joey (1957),"['Comedy', 'Musical', 'Romance']",72,1
3200,"Last Detail, The (1973)","['Comedy', 'Drama']",172,0
3201,Five Easy Pieces (1970),['Drama'],359,0
3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),['Drama'],1,0
3203,Dead Calm (1989),['Thriller'],497,3
3204,"Boys from Brazil, The (1978)",['Thriller'],204,3
3205,Black Sunday (La Maschera Del Demonio) (1960),['Horror'],4,2
3206,Against All Odds (1984),['Romance'],133,3
3207,"Snows of Kilimanjaro, The (1952)",['Adventure'],5,3
3208,Loaded Weapon 1 (1993),"['Action', 'Comedy']",264,1
3209,"Loves of Carmen, The (1948)",['Drama'],1,0
3210,Fast Times at Ridgemont High (1982),['Comedy'],886,1
3211,"Cry in the Dark, A (1988)",['Drama'],66,0
3212,Born to Win (1971),['Drama'],2,0
3213,Batman: Mask of the Phantasm (1993),"['Animation', ""Children's""]",232,3
3214,American Flyers (1985),['Drama'],97,0
3215,Voyage of the Damned (1976),['Drama'],11,0
3216,Vampyros Lesbos (Las Vampiras) (1970),['Horror'],3,2
3217,"Star Is Born, A (1937)",['Drama'],91,0
3218,Poison (1991),['Drama'],32,0
3219,Pacific Heights (1990),['Thriller'],447,3
3220,Night Tide (1961),['Drama'],1,0
3221,"Draughtsman's Contract, The (1982)",['Drama'],29,0
3222,Carmen (1984),['Drama'],30,0
3223,"Zed & Two Noughts, A (1985)",['Drama'],29,0
3224,Woman in the Dunes (Suna no onna) (1964),['Drama'],77,0
3225,Down to You (2000),"['Comedy', 'Romance']",122,1
3226,Hellhounds on My Trail (1999),['Documentary'],0,3
3227,"Not Love, Just Frenzy (Más que amor, frenesí) (1996)","['Comedy', 'Drama', 'Thriller']",0,0
3228,Wirey Spindell (1999),['Comedy'],2,1
3229,Another Man's Poison (1952),"['Crime', 'Drama']",1,0
3230,"Odessa File, The (1974)",['Thriller'],78,3
3231,"Saphead, The (1920)",['Comedy'],0,1
3232,Seven Chances (1925),['Comedy'],5,1
3233,Smashing Time (1967),['Comedy'],2,1
3234,Train Ride to Hollywood (1978),['Comedy'],0,1
3235,Where the Buffalo Roam (1980),['Comedy'],71,1
3236,Zachariah (1971),['Western'],2,3
3237,Kestrel's Eye (Falkens öga) (1998),['Documentary'],1,3
3238,Eye of the Beholder (1999),['Thriller'],267,3
3239,Isn't She Great? (2000),['Comedy'],37,1
3240,"Big Tease, The (1999)",['Comedy'],33,1
3241,"Cup, The (Phörpa) (1999)",['Comedy'],57,1
3242,Santitos (1997),['Comedy'],3,1
3243,Encino Man (1992),['Comedy'],293,1
3244,"Goodbye Girl, The (1977)","['Comedy', 'Romance']",322,1
3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),['Drama'],5,0
3246,Malcolm X (1992),['Drama'],475,0
3247,Sister Act (1992),"['Comedy', 'Crime']",666,1
3248,Sister Act 2: Back in the Habit (1993),['Comedy'],202,1
3249,"Hand That Rocks the Cradle, The (1992)",['Thriller'],340,3
3250,Alive (1993),['Drama'],366,0
3251,Agnes of God (1985),"['Drama', 'Mystery']",276,0
3252,Scent of a Woman (1992),['Drama'],555,0
3253,Wayne's World (1992),['Comedy'],1120,1
3254,Wayne's World 2 (1993),['Comedy'],433,1
3255,"League of Their Own, A (1992)","['Comedy', 'Drama']",1099,0
3256,Patriot Games (1992),"['Action', 'Thriller']",1052,3
3257,"Bodyguard, The (1992)","['Action', 'Drama', 'Romance', 'Thriller']",626,0
3258,Death Becomes Her (1992),['Comedy'],339,1
3259,Far and Away (1992),"['Drama', 'Romance']",403,0
3260,Howards End (1992),['Drama'],480,0
3261,Singles (1992),"['Comedy', 'Drama', 'Romance']",429,1
3262,Twin Peaks: Fire Walk with Me (1992),"['Drama', 'Mystery']",163,0
3263,White Men Can't Jump (1992),['Comedy'],667,1
3264,Buffy the Vampire Slayer (1992),"['Comedy', 'Horror']",512,2
3265,Hard-Boiled (Lashou shentan) (1992),"['Action', 'Crime']",327,3
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),"['Action', 'Comedy', 'Crime', 'Drama']",154,0
3267,"Mariachi, El (1992)","['Action', 'Thriller']",483,3
3268,Stop! Or My Mom Will Shoot (1992),"['Action', 'Comedy']",179,1
3269,Forever Young (1992),"['Adventure', 'Romance', 'Sci-Fi']",477,3
3270,"Cutting Edge, The (1992)",['Drama'],200,0
3271,Of Mice and Men (1992),['Drama'],328,0
3272,Bad Lieutenant (1992),"['Crime', 'Drama']",171,0
3273,Scream 3 (2000),"['Horror', 'Mystery', 'Thriller']",577,2
3274,Single White Female (1992),['Action'],438,3
3275,"Boondock Saints, The (1999)","['Action', 'Comedy']",92,1
3276,Gun Shy (2000),['Comedy'],46,1
3277,Beloved/Friend (Amigo/Amado) (1999),['Drama'],1,0
3278,Gendernauts (1999),['Documentary'],0,3
3279,Knockout (1999),"['Action', 'Adventure']",0,3
3280,"Baby, The (1973)",['Horror'],1,2
3281,"Brandon Teena Story, The (1998)",['Documentary'],49,3
3282,Different for Girls (1996),['Comedy'],10,1
3283,Minnie and Moskowitz (1971),['Action'],15,3
3284,They Might Be Giants (1971),"['Comedy', 'Romance']",45,1
3285,"Beach, The (2000)","['Adventure', 'Drama']",423,0
3286,Snow Day (2000),['Comedy'],122,1
3287,"Tigger Movie, The (2000)","['Animation', ""Children's""]",129,3
3288,Cotton Mary (1999),['Drama'],4,0
3289,Not One Less (Yi ge dou bu neng shao) (1999),['Drama'],52,0
3290,Soft Toilet Seats (1999),['Comedy'],1,1
3291,Trois (2000),['Thriller'],1,3
3292,"Big Combo, The (1955)",['Film-Noir'],6,3
3293,Conceiving Ada (1997),"['Drama', 'Sci-Fi']",5,0
3294,Eaten Alive (1976),['Horror'],2,2
3295,Raining Stones (1993),['Drama'],2,0
3296,To Sir with Love (1967),['Drama'],203,0
3297,With Byrd at the South Pole (1930),['Documentary'],1,3
3298,Boiler Room (2000),['Drama'],590,0
3299,Hanging Up (2000),"['Comedy', 'Drama']",176,0
3300,Pitch Black (2000),"['Action', 'Sci-Fi']",542,3
3301,"Whole Nine Yards, The (2000)","['Comedy', 'Crime']",602,1
3302,Beautiful People (1999),['Comedy'],53,1
3303,Black Tar Heroin: The Dark End of the Street (1999),['Documentary'],6,3
3304,Blue Collar (1978),"['Crime', 'Drama']",56,0
3305,Bluebeard (1944),"['Film-Noir', 'Horror']",2,2
3306,"Circus, The (1928)",['Comedy'],24,1
3307,City Lights (1931),"['Comedy', 'Drama', 'Romance']",271,1
3308,"Flamingo Kid, The (1984)","['Comedy', 'Drama']",294,0
3309,"Dog's Life, A (1920)",['Comedy'],24,1
3310,"Kid, The (1921)",['Action'],62,3
3311,"Man from Laramie, The (1955)",['Western'],33,3
3312,"McCullochs, The (1975)",['Drama'],1,0
3313,Class Reunion (1982),['Comedy'],20,1
3314,"Big Trees, The (1952)","['Action', 'Drama']",4,0
3315,Happy Go Lovely (1951),['Musical'],1,3
3316,Reindeer Games (2000),"['Action', 'Thriller']",289,3
3317,Wonder Boys (2000),"['Comedy', 'Drama']",496,0
3318,Deterrence (1998),['Thriller'],48,3
3319,Judy Berlin (1999),['Drama'],28,0
3320,Mifune (Mifunes sidste sang) (1999),"['Comedy', 'Romance']",45,1
3321,"Waiting Game, The (2000)",['Comedy'],1,1
3322,3 Strikes (2000),['Comedy'],4,1
3323,Chain of Fools (2000),"['Comedy', 'Crime']",1,1
3324,Drowning Mona (2000),['Comedy'],190,1
3325,"Next Best Thing, The (2000)","['Comedy', 'Drama']",160,0
3326,What Planet Are You From? (2000),"['Comedy', 'Sci-Fi']",180,1
3327,Beyond the Mat (2000),['Documentary'],134,3
3328,Ghost Dog: The Way of the Samurai (1999),"['Crime', 'Drama']",314,0
3329,"Year My Voice Broke, The (1987)",['Drama'],27,0
3330,Splendor in the Grass (1961),['Drama'],108,0
3331,My Tutor (1983),['Drama'],35,0
3332,"Legend of Lobo, The (1962)","['Adventure', ""Children's""]",0,3
3333,"Killing of Sister George, The (1968)",['Drama'],16,0
3334,Key Largo (1948),"['Crime', 'Drama', 'Film-Noir', 'Thriller']",461,0
3335,Jail Bait (1954),"['Crime', 'Drama']",12,0
3336,It Happened Here (1961),['Drama'],2,0
3337,I'll Never Forget What's 'is Name (1967),"['Comedy', 'Drama']",2,0
3338,For All Mankind (1989),['Documentary'],27,3
3339,Cross of Iron (1977),['War'],43,3
3340,Bride of the Monster (1956),"['Horror', 'Sci-Fi']",71,2
3341,Born Yesterday (1950),['Comedy'],177,1
3342,Birdy (1984),"['Drama', 'War']",223,0
3343,And God Created Woman (1988),"['Comedy', 'Drama', 'Romance']",40,1
3344,Blood Feast (1963),['Horror'],20,2
3345,"Charlie, the Lonesome Cougar (1967)","['Adventure', ""Children's""]",23,3
3346,Color Me Blood Red (1965),['Horror'],5,2
3347,Never Cry Wolf (1983),['Drama'],212,0
3348,"Night Visitor, The (1970)","['Crime', 'Thriller']",0,3
3349,"Perils of Pauline, The (1947)",['Comedy'],25,1
3350,"Raisin in the Sun, A (1961)",['Drama'],143,0
3351,Two Thousand Maniacs! (1964),['Horror'],15,2
3352,Brown's Requiem (1998),['Drama'],3,0
3353,"Closer You Get, The (2000)","['Comedy', 'Romance']",2,1
3354,Mission to Mars (2000),['Sci-Fi'],793,3
3355,"Ninth Gate, The (2000)",['Thriller'],298,3
3356,Condo Painting (2000),['Documentary'],0,3
3357,East-West (Est-ouest) (1999),"['Drama', 'Romance']",103,0
3358,Defending Your Life (1991),"['Comedy', 'Romance']",446,1
3359,Breaking Away (1979),['Drama'],520,0
3360,Hoosiers (1986),['Drama'],590,0
3361,Bull Durham (1988),['Comedy'],1095,1
3362,Dog Day Afternoon (1975),"['Comedy', 'Crime', 'Drama']",765,0
3363,American Graffiti (1973),"['Comedy', 'Drama']",990,0
3364,"Asphalt Jungle, The (1950)","['Crime', 'Film-Noir']",151,3
3365,"Searchers, The (1956)",['Western'],245,3
3366,Where Eagles Dare (1969),"['Action', 'Adventure', 'War']",265,3
3367,"Devil's Brigade, The (1968)",['War'],43,3
3368,"Big Country, The (1958)","['Romance', 'Western']",63,3
3369,Any Number Can Win (Mélodie en sous-sol ) (1963),['Crime'],0,3
3370,Betrayed (1988),"['Drama', 'Thriller']",86,0
3371,Bound for Glory (1976),['Drama'],48,0
3372,"Bridge at Remagen, The (1969)","['Action', 'War']",56,3
3373,Buck and the Preacher (1972),['Western'],3,3
3374,Daughters of the Dust (1992),['Drama'],15,0
3375,Destination Moon (1950),['Sci-Fi'],65,3
3376,"Fantastic Night, The (La Nuit Fantastique) (1949)",['Romance'],1,3
3377,Hangmen Also Die (1943),"['Drama', 'War']",2,0
3378,"Ogre, The (Der Unhold) (1996)",['Drama'],4,0
3379,On the Beach (1959),['Drama'],95,0
3380,Railroaded! (1947),['Film-Noir'],3,3
3381,Slaves to the Underground (1997),"['Comedy', 'Drama']",2,0
3382,Song of Freedom (1936),['Drama'],1,0
3383,Big Fella (1937),"['Drama', 'Musical']",0,0
3384,"Taking of Pelham One Two Three, The (1974)",['Action'],276,3
3385,Volunteers (1985),['Comedy'],141,1
3386,JFK (1991),"['Drama', 'Mystery']",756,0
3387,Who's Harry Crumb? (1989),['Comedy'],173,1
3388,Harry and the Hendersons (1987),['Comedy'],298,1
3389,Let's Get Harry (1986),"['Action', 'Adventure']",38,3
3390,Shanghai Surprise (1986),['Adventure'],33,3
3391,Who's That Girl? (1987),['Comedy'],96,1
3392,She-Devil (1989),['Comedy'],157,1
3393,Date with an Angel (1987),"['Comedy', 'Fantasy']",51,1
3394,Blind Date (1987),"['Comedy', 'Romance']",210,1
3395,Nadine (1987),['Comedy'],55,1
3396,"Muppet Movie, The (1979)","[""Children's"", 'Comedy']",744,1
3397,"Great Muppet Caper, The (1981)","[""Children's"", 'Comedy']",358,1
3398,"Muppets Take Manhattan, The (1984)","[""Children's"", 'Comedy']",341,1
3399,Sesame Street Presents Follow That Bird (1985),"[""Children's"", 'Comedy']",87,1
3400,We're Back! A Dinosaur's Story (1993),"['Animation', ""Children's""]",29,3
3401,Baby... Secret of the Lost Legend (1985),"['Adventure', 'Sci-Fi']",113,3
3402,Turtle Diary (1985),['Drama'],23,0
3403,Raise the Titanic (1980),"['Drama', 'Thriller']",32,0
3404,Titanic (1953),"['Action', 'Drama']",219,0
3405,"Night to Remember, A (1958)","['Action', 'Drama']",144,0
3406,Captain Horatio Hornblower (1951),"['Action', 'Adventure', 'War']",105,3
3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)","['Comedy', 'Drama']",3,0
3408,Erin Brockovich (2000),['Drama'],1315,0
3409,Final Destination (2000),"['Drama', 'Thriller']",459,0
3410,Soft Fruit (1999),"['Comedy', 'Drama']",9,0
3411,Babymother (1998),['Drama'],0,0
3412,"Bear, The (1988)",['Adventure'],175,3
3413,Impact (1949),"['Crime', 'Drama']",2,0
3414,Love Is a Many-Splendored Thing (1955),['Romance'],50,3
3415,"Mirror, The (Zerkalo) (1975)",['Drama'],23,0
3416,"Trial, The (Le Procès) (1963)",['Drama'],51,0
3417,"Crimson Pirate, The (1952)","['Adventure', 'Comedy', 'Sci-Fi']",73,1
3418,Thelma & Louise (1991),"['Action', 'Drama']",1417,0
3419,Something for Everyone (1970),"['Comedy', 'Crime']",13,1
3420,...And Justice for All (1979),"['Drama', 'Thriller']",199,0
3421,Animal House (1978),['Comedy'],1207,1
3422,She's Gotta Have It (1986),"['Comedy', 'Romance']",210,1
3423,School Daze (1988),['Drama'],74,0
3424,Do the Right Thing (1989),"['Comedy', 'Drama']",781,0
3425,Mo' Better Blues (1990),['Drama'],79,0
3426,Jungle Fever (1991),"['Drama', 'Romance']",215,0
3427,Coogan's Bluff (1968),['Crime'],74,3
3428,"Champ, The (1979)",['Drama'],59,0
3429,Creature Comforts (1990),"['Animation', 'Comedy']",274,1
3430,Death Wish (1974),"['Action', 'Drama']",220,0
3431,Death Wish II (1982),"['Action', 'Drama']",85,0
3432,Death Wish 3 (1985),"['Action', 'Drama']",72,0
3433,Death Wish 4: The Crackdown (1987),"['Action', 'Drama']",48,0
3434,Death Wish V: The Face of Death (1994),"['Action', 'Drama']",38,0
3435,Double Indemnity (1944),"['Crime', 'Film-Noir']",551,3
3436,Dying Young (1991),"['Drama', 'Romance']",128,0
3437,Cool as Ice (1991),['Drama'],12,0
3438,Teenage Mutant Ninja Turtles (1990),"['Action', ""Children's"", 'Fantasy']",534,3
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),"['Action', ""Children's"", 'Fantasy']",251,3
3440,Teenage Mutant Ninja Turtles III (1993),"['Action', ""Children's"", 'Fantasy']",188,3
3441,Red Dawn (1984),"['Action', 'War']",475,3
3442,Band of the Hand (1986),['Action'],39,3
3443,Born American (1986),"['Action', 'Drama', 'Thriller']",5,0
3444,Bloodsport (1988),['Action'],222,3
3445,Eyes of Laura Mars (1978),"['Mystery', 'Thriller']",139,3
3446,Funny Bones (1995),['Comedy'],39,1
3447,"Good Earth, The (1937)",['Drama'],72,0
3448,"Good Morning, Vietnam (1987)","['Comedy', 'Drama', 'War']",1082,0
3449,"Good Mother, The (1988)",['Drama'],34,0
3450,Grumpy Old Men (1993),['Comedy'],809,1
3451,Guess Who's Coming to Dinner (1967),"['Comedy', 'Drama']",350,0
3452,Romeo Must Die (2000),"['Action', 'Romance']",331,3
3453,Here on Earth (2000),"['Drama', 'Romance']",89,0
3454,Whatever It Takes (2000),"['Comedy', 'Romance']",43,1
3455,Buddy Boy (1999),"['Drama', 'Thriller']",0,0
3456,"Color of Paradise, The (Rang-e Khoda) (1999)",['Drama'],65,0
3457,Waking the Dead (1999),['Drama'],141,0
3458,Blood and Sand (Sangre y Arena) (1989),"['Drama', 'Romance']",1,0
3459,Gothic (1986),"['Drama', 'Horror']",62,2
3460,Hillbillys in a Haunted House (1967),['Comedy'],1,1
3461,Lord of the Flies (1963),"['Adventure', 'Drama', 'Thriller']",353,0
3462,Modern Times (1936),['Comedy'],305,1
3463,Last Resort (1994),['Comedy'],10,1
3464,Solar Crisis (1993),"['Sci-Fi', 'Thriller']",20,3
3465,That's Life! (1986),['Drama'],18,0
3466,Heart and Souls (1993),"['Comedy', 'Fantasy']",219,1
3467,Hud (1963),"['Drama', 'Western']",279,0
3468,"Hustler, The (1961)",['Drama'],450,0
3469,Inherit the Wind (1960),['Drama'],268,0
3470,Dersu Uzala (1974),"['Adventure', 'Drama']",92,0
3471,Close Encounters of the Third Kind (1977),"['Drama', 'Sci-Fi']",1451,0
3472,Horror Hotel (a.k.a. The City of the Dead) (1960),['Horror'],4,2
3473,Jonah Who Will Be 25 in the Year 2000 (1976),['Comedy'],24,1
3474,Retroactive (1997),"['Sci-Fi', 'Thriller']",16,3
3475,"Place in the Sun, A (1951)","['Drama', 'Romance']",134,0
3476,Jacob's Ladder (1990),"['Horror', 'Mystery', 'Thriller']",667,2
3477,Empire Records (1995),"['Comedy', 'Drama']",271,0
3478,"Bamba, La (1987)",['Drama'],266,0
3479,Ladyhawke (1985),"['Adventure', 'Fantasy', 'Romance']",542,3
3480,Lucas (1986),['Drama'],155,0
3481,High Fidelity (2000),['Comedy'],1373,1
3482,Price of Glory (2000),['Drama'],3,0
3483,"Road to El Dorado, The (2000)","['Animation', ""Children's""]",168,3
3484,"Skulls, The (2000)",['Thriller'],302,3
3485,Autopsy (Macchie Solari) (1975),['Horror'],2,2
3486,Devil Girl From Mars (1954),['Sci-Fi'],10,3
3487,"Dorado, El (1967)",['Western'],68,3
3488,"Hideous Sun Demon, The (1959)","['Horror', 'Sci-Fi']",22,2
3489,Hook (1991),"['Adventure', 'Fantasy']",722,3
3490,Horror Express (1972),['Horror'],17,2
3491,My Chauffeur (1986),['Comedy'],66,1
3492,"Son of the Sheik, The (1926)",['Adventure'],14,3
3493,Torso (Corpi Presentano Tracce di Violenza Carnale) (1973),['Horror'],2,2
3494,True Grit (1969),"['Adventure', 'Western']",320,3
3495,Roadside Prophets (1992),"['Comedy', 'Drama']",12,0
3496,Madame Sousatzka (1988),['Drama'],59,0
3497,Max Dugan Returns (1983),['Comedy'],96,1
3498,Midnight Express (1978),['Drama'],295,0
3499,Misery (1990),['Horror'],884,2
3500,Mr. Saturday Night (1992),"['Comedy', 'Drama']",177,0
3501,Murphy's Romance (1985),"['Comedy', 'Romance']",269,1
3502,My Life (1993),['Drama'],88,0
3503,Solaris (Solyaris) (1972),"['Drama', 'Sci-Fi']",143,0
3504,Network (1976),"['Comedy', 'Drama']",688,0
3505,No Way Out (1987),['Thriller'],355,3
3506,North Dallas Forty (1979),"['Comedy', 'Drama']",167,0
3507,"Odd Couple, The (1968)",['Comedy'],389,1
3508,"Outlaw Josey Wales, The (1976)",['Western'],365,3
3509,Black and White (1999),['Drama'],92,0
3510,Frequency (2000),"['Drama', 'Thriller']",821,0
3511,Ready to Rumble (2000),['Comedy'],66,1
3512,Return to Me (2000),"['Drama', 'Romance']",454,0
3513,Rules of Engagement (2000),"['Drama', 'Thriller']",420,0
3514,Joe Gould's Secret (2000),['Drama'],62,0
3515,Me Myself I (2000),['Comedy'],192,1
3516,"Bell, Book and Candle (1958)","['Comedy', 'Romance']",227,1
3517,"Bells, The (1926)","['Crime', 'Drama']",2,0
3518,"End of Violence, The (1997)","['Drama', 'Thriller']",54,0
3519,Force 10 from Navarone (1978),"['Action', 'War']",199,3
3520,How to Stuff a Wild Bikini (1965),['Comedy'],32,1
3521,Mystery Train (1989),"['Comedy', 'Crime', 'Drama']",188,0
3522,Sacco and Vanzetti (Sacco e Vanzetti) (1971),['Drama'],3,0
3523,Taffin (1988),"['Action', 'Thriller']",8,3
3524,Arthur (1981),"['Comedy', 'Romance']",534,1
3525,Bachelor Party (1984),['Comedy'],360,1
3526,Parenthood (1989),"['Comedy', 'Drama']",811,0
3527,Predator (1987),"['Action', 'Sci-Fi', 'Thriller']",1297,3
3528,"Prince of Tides, The (1991)","['Drama', 'Romance']",321,0
3529,"Postman Always Rings Twice, The (1981)","['Crime', 'Thriller']",155,3
3530,Smoking/No Smoking (1993),['Comedy'],1,1
3531,All the Vermeers in New York (1990),"['Comedy', 'Drama', 'Romance']",27,1
3532,Freedom for Us (À nous la liberté ) (1931),['Comedy'],21,1
3533,"Actor's Revenge, An (Yukinojo Henge) (1963)",['Drama'],7,0
3534,28 Days (2000),['Comedy'],505,1
3535,American Psycho (2000),"['Comedy', 'Horror', 'Thriller']",630,2
3536,Keeping the Faith (2000),"['Comedy', 'Romance']",489,1
3537,Where the Money Is (2000),"['Comedy', 'Drama']",34,0
3538,East is East (1999),['Comedy'],176,1
3539,"Filth and the Fury, The (2000)",['Documentary'],39,3
3540,Passion of Mind (1999),"['Romance', 'Thriller']",28,3
3541,Third World Cop (1999),['Action'],0,3
3542,Coming Apart (1969),['Drama'],2,0
3543,Diner (1982),"['Comedy', 'Drama']",839,0
3544,Shakes the Clown (1991),['Comedy'],97,1
3545,Cabaret (1972),"['Musical', 'War']",443,3
3546,What Ever Happened to Baby Jane? (1962),"['Drama', 'Thriller']",223,0
3547,Prick Up Your Ears (1987),['Drama'],77,0
3548,Auntie Mame (1958),"['Comedy', 'Drama']",274,0
3549,Guys and Dolls (1955),['Musical'],260,3
3550,"Hunger, The (1983)",['Horror'],160,2
3551,Marathon Man (1976),['Thriller'],400,3
3552,Caddyshack (1980),['Comedy'],967,1
3553,Gossip (2000),"['Drama', 'Thriller']",82,0
3554,Love and Basketball (2000),"['Drama', 'Romance']",119,0
3555,U-571 (2000),"['Action', 'Thriller']",908,3
3556,"Virgin Suicides, The (1999)","['Comedy', 'Drama']",328,0
3557,Jennifer 8 (1992),['Thriller'],116,3
3558,"Law, The (Le Legge) (1958)",['Drama'],0,0
3559,Limelight (1952),['Drama'],30,0
